ID_cliente,cluster_kmeans,prob_base,prob_scenario,delta_prob
C01028,3,0.4486221931858977,0.7337200167024033,0.2850978235165056
C01029,0,0.004072236251865778,0.013658183573100785,0.009585947321235007
C01030,0,0.0016305601132463345,0.0031295373989521863,0.0014989772857058519
C01031,0,0.0016152013507486757,0.005448991682190411,0.0038337903314417353
C01032,0,0.0013630481653944297,0.0014869238179113745,0.00012387565251694484
C01033,4,0.2665825350562113,0.4113064977314222,0.14472396267521087
C01034,2,0.030287271981166788,0.09565577701101677,0.06536850502984998
C01035,2,0.04157799061481718,0.07696949790489288,0.0353915072900757
C01036,0,0.0039718895065762785,0.013324783343276215,0.009352893836699936
C01037,2,0.02910975603020232,0.031675306535794506,0.002565550505592186
C01038,2,0.05116037232098876,0.05555811618342314,0.004397743862434383
C01039,5,0.8331509710112986,0.9441673085077164,0.1110163374964177
C01040,1,0.44191114408978477,0.6034963650179588,0.161585220928174
C01041,4,0.22704295557459578,0.24269248539143962,0.015649529816843838
C01042,3,0.3979846720345446,0.5596137801683722,0.16162910813382758
C01043,0,0.0009385772550013631,0.0018025618241878348,0.0008639845691864717
C01044,5,0.8282094098782407,0.9026000605118797,0.07439065063363903
C01045,0,0.0034091432816433205,0.003718278448653475,0.0003091351670101543
C01046,0,0.0011722022588452343,0.003958673330161205,0.002786471071315971
C01047,1,0.6006133890518971,0.7429743656536669,0.14236097660176983
C01048,0,0.0022412497776123316,0.002444742188643615,0.00020349241103128322
C01049,2,0.018453581716714813,0.02009940684520829,0.0016458251284934763
C01050,0,0.0019909060899958716,0.006710463380118876,0.004719557290123005
C01051,4,0.25854832756610446,0.27559517457224586,0.017046847006141397
C01052,3,0.5103021291553516,0.6670068768763132,0.15670474772096166
C01053,3,0.42538312771501713,0.44680129996885265,0.02141817225383552
C01054,1,0.6163079153401598,0.6366876667588994,0.0203797514187396
C01055,5,0.8221277476624367,0.834510859697145,0.012383112034708321
C01056,5,0.7426383565358106,0.74830511225987,0.005666755724059391
C01057,2,0.028279702586619423,0.030774416234792656,0.002494713648173233
C01058,2,0.02470300589252114,0.04642619700367162,0.02172319111115048
C01059,3,0.6320381740919774,0.6320381740919774,0.0
C01060,3,0.2410271739897228,0.5181824904964496,0.2771553165067268
C01061,3,0.41791833019698976,0.43924795812199857,0.02132962792500881
C01062,0,0.0032937369797032246,0.0035924450275028946,0.00029870804779967
C01063,3,0.3774162084525648,0.5381592843135626,0.16074307586099784
C01064,0,0.0022279254717217875,0.004273711186463411,0.0020457857147416236
C01065,0,0.0017657617840105898,0.0019261660001418063,0.0001604042161312165
C01066,1,0.5474285678311068,0.5689077936955172,0.021479225864410423
C01067,4,0.3456411729983597,0.36559886952364823,0.019957696525288504
C01068,4,0.16147500038138932,0.27015626607436183,0.10868126569297251
C01069,3,0.36306445902791623,0.6389062881065212,0.27584182907860494
C01070,1,0.6332959675313198,0.653281021836837,0.019985054305517225
C01071,0,0.0012223608468147186,0.0013334677191870212,0.00011110687237230257
C01072,4,0.302087144542365,0.4541505276497866,0.15206338310742157
C01073,5,0.8422025687030386,0.9111835601424696,0.06898099143943104
C01074,4,0.20897554897928924,0.4722053619781782,0.2632298129988889
C01075,3,0.13238911470181455,0.14271902287505275,0.0103299081732382
C01076,4,0.34277479623585944,0.5006277729392222,0.1578529767033628
C01077,2,0.04904113988156957,0.05326694139593899,0.004225801514369416
C01078,4,0.16063100376377687,0.172725835501115,0.012094831737338135
C01079,1,0.5728922646087237,0.7205367372640342,0.14764447265531055
C01080,2,0.027752633476750145,0.08814794267435479,0.06039530919760464
C01081,5,0.7784662577853716,0.871043289131451,0.09257703134607942
C01082,3,0.19440458225671817,0.3168738012525561,0.12246921899583793
C01083,0,0.0034975005522918517,0.0038146171349235044,0.00031711658263165266
C01084,2,0.03351889603987122,0.062497771264365454,0.028978875224494237
C01085,0,0.002357894669343548,0.004522483264640964,0.0021645885952974162
C01086,2,0.06537275438018798,0.11851399796579581,0.05314124358560783
C01087,5,0.8444981779304123,0.9484317407472165,0.10393356281680421
C01088,2,0.06380814722514236,0.11583515928774121,0.052027012062598854
C01089,4,0.15385100909972035,0.16553601517421296,0.011685006074492604
C01090,3,0.44762055227919034,0.6090152720841672,0.16139471980497683
C01091,4,0.2714462357186571,0.4173082488059602,0.14586201308730307
C01092,3,0.1925771017402388,0.20648560674053507,0.013908505000296278
C01093,4,0.238908221896145,0.6519219312522851,0.4130137093561401
C01094,3,0.25023931090101864,0.5305822691513745,0.2803429582503559
C01095,2,0.0288834563668056,0.054078989015783514,0.025195532648977913
C01096,4,0.1894102586773697,0.5823251708504652,0.3929149121730955
C01097,0,0.002638956402868759,0.005060255860176637,0.002421299457307878
C01098,1,0.7271599149428934,0.8244242565756514,0.09726434163275799
C01099,3,0.1705481962365032,0.18322674757727142,0.01267855134076823
C01100,4,0.22567124361878635,0.2412557352291707,0.01558449161038436
C01101,3,0.4237193094982966,0.5643487932671398,0.1406294837688432
C01102,5,0.9303287709005006,0.9625007805160419,0.03217200961554134
C01103,0,0.0012776167198881683,0.0024529295951394546,0.0011753128752512863
C01104,5,0.8407608261442125,0.9103049512655668,0.06954412512135422
C01105,0,0.001686888381268878,0.0018401408374631473,0.00015325245619426942
C01106,0,0.0018319663343122825,0.0019983726226689897,0.00016640628835670724
C01107,2,0.04192238532410903,0.20702759300602014,0.16510520768191111
C01108,5,0.9203150052564019,0.9568968235795593,0.03658181832315743
C01109,3,0.48296033907600905,0.5047310958122265,0.021770756736217478
C01110,4,0.1808581946311558,0.19412381333078313,0.013265618699627335
C01111,4,0.22243522007883326,0.3547860861937537,0.13235086611492042
C01112,3,0.41698416331176086,0.578909420724583,0.1619252574128221
C01113,5,0.8085048856843668,0.8902979955818235,0.0817931098974567
C01114,4,0.18467347674135318,0.43409051792255304,0.24941704118119987
C01115,4,0.20688184253922343,0.22154000963042106,0.014658167091197633
C01116,0,0.0015999589304497434,0.0017453277227387014,0.00014536879228895807
C01117,3,0.4004961957939894,0.5621927741407011,0.16169657834671175
C01118,3,0.3497402504177611,0.3698008731170286,0.020060622699267505
C01119,0,0.0017850517124051064,0.001947204833853068,0.00016215312144796166
C01120,5,0.7989082120243433,0.8125392296297466,0.013631017605403306
C01121,0,0.0010559940787912224,0.002027844476546615,0.0009718503977553927
C01122,4,0.2209600199244268,0.2363184558956653,0.01535843597123851
C01123,0,0.0015705258112916481,0.0017132249632197908,0.00014269915192814263
C01124,0,0.0013204685631353712,0.0014404801058906884,0.0001200115427553172
C01125,1,0.6707345544767764,0.6896790388121484,0.01894448433537199
C01126,4,0.26782856461157034,0.2852518844402809,0.017423319828710537
C01127,0,0.004976004257802099,0.009521125472055634,0.004545121214253535
C01128,0,0.0015784621835247769,0.001721881196570545,0.00014341901304576812
C01129,2,0.0327642700063245,0.035640083009823784,0.002875813003499282
C01130,2,0.0432280354253781,0.046977675385247095,0.003749639959868996
C01131,0,0.0014950806907605874,0.0028698694790750255,0.001374788788314438
C01132,5,0.8504716428416276,0.8504716428416276,0.0
C01133,0,0.002546975826637539,0.004884294416614373,0.002337318589976834
C01134,0,0.0023040799061168314,0.0025132625570661337,0.0002091826509493023
C01135,3,0.4914091569238547,0.6500132415563042,0.15860408463244957
C01136,5,0.9041973541998569,0.9114821143869603,0.007284760187103334
C01137,2,0.08224413960447369,0.08906303897449928,0.006818899370025597
C01138,0,0.0012895768171028376,0.001406784700731954,0.0001172078836291163
C01139,5,0.9308631288093245,0.9627982555098007,0.03193512670047616
C01140,0,0.00463025727330663,0.008862383295380733,0.004232126022074103
C01141,3,0.4440740098733777,0.4656706113164937,0.02159660144311598
C01142,0,0.004191635450725583,0.024499658215896447,0.020308022765170866
C01143,0,0.0010312444944255213,0.0019803625586490643,0.000949118064223543
C01144,5,0.8963937251126463,0.904209004203937,0.007815279091290761
C01145,2,0.05435834516114446,0.059013889167267686,0.0046555440061232245
C01146,0,0.0015280655029774055,0.0016669131205044462,0.00013884761752704067
C01147,5,0.6548729226401812,0.7848222256573232,0.12994930301714203
C01148,4,0.19870443781318542,0.45646227764738545,0.25775783983420003
C01149,5,0.7854530503293251,0.7997675350819858,0.014314484752660728
C01150,0,0.0017206658200139056,0.0018769811598846238,0.00015631533987071813
C01151,3,0.3254951873411474,0.4812171012132146,0.15572191387206719
C01152,4,0.11366168410608551,0.19775134372395697,0.08408965961787146
C01153,1,0.6426283800232203,0.6623759762404857,0.019747596217265406
C01154,3,0.3031372350986333,0.4553843062240049,0.1522470711253716
C01155,3,0.5383027660670432,0.5598668818986868,0.021564115831643638
C01156,4,0.1755361641396604,0.29040373437513617,0.11486757023547578
C01157,2,0.02319874345991834,0.025256886874339947,0.0020581434144216065
C01158,3,0.6013038358734416,0.6219917293988896,0.020687893525447976
C01159,3,0.194085420173962,0.4492105151018228,0.25512509492786084
C01160,1,0.5630949466219277,0.813596474360924,0.25050152773899625
C01161,0,0.003302859540057835,0.00632943870464652,0.003026579164588685
C01162,1,0.7128723009351764,0.7128723009351764,0.0
C01163,0,0.0013889952377632454,0.0015152254172155863,0.00012623017945234097
C01164,1,0.5161450746246962,0.6721811989258188,0.15603612430112268
C01165,0,0.0045877829495905385,0.005003258543636481,0.00041547559404594286
C01166,0,0.002847825419510792,0.0031062199070984336,0.0002583944875876416
C01167,0,0.003781620385864899,0.004124391346844695,0.0003427709609797962
C01168,3,0.43687270578991233,0.45840787312799064,0.02153516733807831
C01169,5,0.8646616889969643,0.8646616889969643,0.0
C01170,4,0.19506125799349555,0.3177809777711134,0.12271971977761786
C01171,3,0.23838458766529688,0.37564084879964227,0.1372562611343454
C01172,5,0.7572021430245043,0.7728564295482919,0.01565428652378764
C01173,5,0.8086987719325128,0.9779921812474406,0.16929340931492776
C01174,3,0.548708537203596,0.548708537203596,0.0
C01175,3,0.45138650248387835,0.6126331070331114,0.161246604549233
C01176,0,0.0067362412093138644,0.022451821696846803,0.015715580487532937
C01177,1,0.6169998968830754,0.6373645201426131,0.020364623259537695
C01178,5,0.8126073020173817,0.8928803100152394,0.08027300799785764
C01179,3,0.25278837255319453,0.39404714807177094,0.1412587755185764
C01180,3,0.4848278674159881,0.761171172608634,0.2763433051926459
C01181,2,0.031272410724953986,0.09855103933880233,0.06727862861384834
C01182,2,0.031369671375589894,0.034127395467772687,0.0027577240921827922
C01183,0,0.0027205085628000014,0.002967385464388456,0.00024687690158845454
C01184,4,0.3854034195545377,0.5465618776127701,0.16115845805823237
C01185,3,0.5164276933129102,0.6529628959143321,0.13653520260142193
C01186,2,0.0699053691410784,0.0757857329734405,0.005880363832362109
C01187,1,0.3532953001218037,0.37344272894965264,0.020147428827848923
C01188,0,0.0044754393973218155,0.008567277470833117,0.004091838073511302
C01189,0,0.0063650108963723175,0.012163352461727537,0.0057983415653552195
C01190,0,0.0010325737545335944,0.0034882896164051243,0.0024557158618715297
C01191,2,0.056617951180422454,0.06145444351137905,0.004836492330956593
C01192,2,0.02023935764639869,0.022040874892952977,0.0018015172465542864
C01193,5,0.8459722217437885,0.9489800914196651,0.1030078696758766
C01194,3,0.6141650751584724,0.6296717398141489,0.015506664655676516
C01195,0,0.0017391380042533215,0.0018971282762062628,0.00015799027195294128
C01196,0,0.0026454624964324376,0.015579642663428109,0.01293418016699567
C01197,4,0.14071333133880565,0.15157927650139583,0.01086594516259018
C01198,0,0.003563812923770313,0.01196732507331437,0.008403512149544056
C01199,4,0.5597122738216692,0.5810546701303171,0.02134239630864787
C01200,5,0.8172222272810807,0.8298761822993747,0.012653955018293916
C01201,5,0.741623931073916,0.757961561716521,0.01633763064260496
C01202,1,0.5837530060189621,0.729416331372151,0.14566332535318893
C01203,0,0.0015271993323365551,0.005153189017177552,0.003625989684840997
C01204,1,0.45781021201938144,0.6187633974069162,0.16095318538753478
C01205,5,0.9667271969000413,0.9824093432124281,0.015682146312386847
C01206,4,0.47112086814647075,0.48820177260842046,0.01708090446194971
C01207,1,0.447808197817249,0.4694330539077851,0.021624856090536104
C01208,4,0.3469618415952682,0.5052606589087129,0.15829881731344464
C01209,0,0.0020925421999313594,0.002282563717929109,0.00019002151799774958
C01210,0,0.0013042380426931425,0.001422776566829977,0.00011853852413683448
C01211,3,0.4990016161286273,0.5207671597816247,0.021765543652997377
C01212,4,0.24102153669472987,0.3790404675884376,0.13801893089370776
C01213,4,0.2853877810840984,0.30347992399118984,0.018092142907091435
C01214,2,0.03521310599866745,0.11000690578661688,0.07479379978794944
C01215,0,0.0034285000130230303,0.006569451118018782,0.0031409511049957516
C01216,2,0.03819469599238029,0.07091941687559865,0.03272472088321836
C01217,1,0.5546081334503414,0.8083192158970208,0.2537110824466794
C01218,0,0.001695341489901066,0.003253678344296967,0.001558336854395901
C01219,0,0.0021397550477766504,0.004104911626656398,0.0019651565788797475
C01220,0,0.0012425426563387016,0.0013554814710329123,0.00011293881469421068
C01221,4,0.14539403103235146,0.1565555691928017,0.011161538160450235
C01222,5,0.939415430571262,0.9441875344991582,0.004772103927896176
C01223,1,0.5152776505702186,0.5369921898266938,0.021714539256475263
C01224,5,0.8273935291838133,0.8394816243993735,0.012088095215560202
C01225,0,0.0016272103333382177,0.0017750507268116643,0.00014784039347344653
C01226,2,0.020660327539613818,0.03897054121198905,0.01831021367237523
C01227,1,0.6375757195527474,0.7599429809650048,0.1223672614122574
C01228,2,0.015318863834744524,0.016689865767269545,0.001371001932525021
C01229,3,0.6581083567128817,0.7872352296899368,0.12912687297705505
C01230,4,0.5184290323371991,0.5401283915013185,0.02169935916411947
C01231,0,0.0006307679604622825,0.002132930553051287,0.0015021625925890044
C01232,4,0.13288655836375904,0.14324887203944967,0.010362313675690626
C01233,1,0.6296896876833245,0.6497625873098852,0.02007289962656078
C01234,3,0.23651083546819787,0.2525996967757419,0.016088861307544028
C01235,1,0.6119412899371841,0.6324146421231313,0.020473352185947147
C01236,0,0.00396970974342901,0.0402115739327669,0.03624186418933789
C01237,4,0.3157958435393574,0.33491225420475723,0.01911641066539982
C01238,2,0.0508076810617991,0.09329084784682373,0.04248316678502463
C01239,2,0.020893301207818564,0.03940168077094667,0.018508379563128105
C01240,4,0.3315514955143281,0.48807424833810853,0.15652275282378042
C01241,1,0.6474301028403529,0.7792371042632222,0.13180700142286939
C01242,4,0.42494576180501875,0.4463590187289721,0.02141325692395335
C01243,0,0.003837950723977763,0.012879527618832279,0.009041576894854516
C01244,0,0.0016678738021618145,0.003201043655990002,0.0015331698538281876
C01245,0,0.003694975933481992,0.004029925098695719,0.00033494916521372743
C01246,0,0.0017144232185575324,0.005782359400193218,0.004067936181635685
C01247,3,0.48387474418530063,0.6431220718679292,0.15924732768262861
C01248,5,0.9593406659103668,0.9765091235297697,0.017168457619402888
C01249,0,0.0009195404455077088,0.00176603211739353,0.0008464916718858213
C01250,0,0.0019356246907662779,0.011439074914090283,0.009503450223324005
C01251,1,0.6256919883649218,0.6256919883649218,0.0
C01252,1,0.5525164553991699,0.5739421440904233,0.021425688691253386
C01253,5,0.9175389996394961,0.9238946597079232,0.006355660068427027
C01254,0,0.0012462493301196845,0.001359524598052684,0.00011327526793299949
C01255,4,0.14743779105982674,0.15872708339747743,0.011289292337650692
C01256,5,0.8579047423401233,0.9206681213658865,0.06276337902576323
C01257,4,0.2144311068726409,0.22946940434640023,0.015038297473759343
C01258,3,0.5991505761931474,0.6198795685229291,0.02072899232978176
C01259,2,0.04102768168995327,0.044595356983807316,0.0035676752938540446
C01260,3,0.3105570395569991,0.4640490934535829,0.15349205389658382
C01261,0,0.003318654897656391,0.003619614537550198,0.00030095963989380716
C01262,1,0.6885814024752194,0.8095300925655627,0.12094869009034337
C01263,4,0.2481206502211896,0.26472544242386137,0.016604792202671775
C01264,4,0.48956455209303196,0.495785278938241,0.006220726845209024
C01265,0,0.0020603486607475045,0.002247453302020758,0.00018710464127325369
C01266,3,0.3856039295520802,0.6800473270646964,0.29444339751261617
C01267,5,0.8348043735105725,0.9447934833914723,0.10998910988089983
C01268,5,0.8439012863308869,0.9087693610335276,0.06486807470264067
C01269,3,0.5668627484499894,0.7155566624956864,0.14869391404569698
C01270,0,0.004278464897837505,0.014342878223001884,0.01006441332516438
C01271,5,0.8053508564590679,0.9333856036454726,0.12803474718640473
C01272,2,0.06756660088344964,0.07326572731462541,0.0056991264311757744
C01273,0,0.0026181750826465584,0.005020503210898178,0.00240232812825162
C01274,2,0.02751623860372129,0.05158247328525249,0.024066234681531202
C01275,3,0.33955545365384454,0.48243226869009104,0.1428768150362465
C01276,3,0.46996969608329603,0.4917117669560923,0.021742070872796282
C01277,5,0.8708550231750437,0.8803395868230548,0.00948456364801109
C01278,4,0.207062187286372,0.22172956002773078,0.014667372741358792
C01279,0,0.0012958241893691665,0.00437487288899908,0.003079048699629914
C01280,4,0.10384246344106929,0.11223310032101921,0.008390636879949925
C01281,2,0.07691701504194412,0.08333434511622295,0.006417330074278832
C01282,4,0.18692701929705738,0.43775353331188016,0.2508265140148228
C01283,1,0.7334334079327206,0.7334334079327206,0.0
C01284,2,0.04933354620062973,0.09070188986176807,0.04136834366113834
C01285,2,0.08036690100750923,0.22836718167560496,0.14800028066809573
C01286,5,0.8684436895965972,0.8780805517809526,0.009636862184355333
C01287,4,0.3880955072013986,0.5493734296222821,0.16127792242088346
C01288,4,0.2486101960072951,0.2652361926259204,0.01662599661862532
C01289,4,0.1407671760273084,0.3568381019524207,0.21607092592511232
C01290,0,0.0016091025537879773,0.0017553006552400953,0.00014619810145211792
C01291,0,0.003343379379826618,0.019622675694177392,0.016279296314350773
C01292,5,0.799682807760841,0.8132735914250815,0.013590783664240491
C01293,0,0.0017878031757668326,0.006028801797136063,0.0042409986213692305
C01294,0,0.0023468858521293445,0.00790363067837117,0.005556744826241826
C01295,1,0.664728858680768,0.664728858680768,0.0
C01296,0,0.0025556232096507997,0.0027875791498267175,0.00023195594017591786
C01297,0,0.0027616236509532236,0.0030122203375722192,0.00025059668661899567
C01298,2,0.04547698921662015,0.049411630975149154,0.003934641758529006
C01299,0,0.0014985411836696977,0.0028765028720040046,0.001377961688334307
C01300,5,0.7096248450967965,0.8244839069974514,0.11485906190065498
C01301,0,0.0013527376277061955,0.004566401808844457,0.0032136641811382613
C01302,5,0.8508852331782322,0.9164471603282968,0.06556192715006459
C01303,4,0.25193983864066427,0.26870887648291025,0.016769037842245982
C01304,5,0.8809949861838322,0.8898290687354702,0.008834082551637978
C01305,1,0.6487528379006259,0.7802331949301103,0.13148035702948446
C01306,2,0.06469244698364436,0.0701673867963112,0.005474939812666835
C01307,4,0.28361185640900005,0.28361185640900005,0.0
C01308,1,0.8643999489792014,0.8742901482666572,0.009890199287455825
C01309,2,0.023641721127126796,0.02573812904994066,0.002096407922813865
C01310,1,0.5990685847538424,0.6197991265202439,0.020730541766401545
C01311,5,0.6759228420067613,0.8759816538684991,0.2000588118617378
C01312,3,0.41906220807587635,0.44040604562966906,0.02134383755379271
C01313,0,0.0012976980374163707,0.0024914381553225624,0.0011937401179061917
C01314,4,0.3219893974402284,0.4772207446758384,0.15523134723561
C01315,1,0.484515115757248,0.4925994881368382,0.008084372379590199
C01316,4,0.4945048681937602,0.5162763931601201,0.021771524966359868
C01317,0,0.0009263366915166968,0.0017790735713273031,0.0008527368798106063
C01318,1,0.48488444691886434,0.6440494119763855,0.1591649650575212
C01319,0,0.0015248341711350372,0.0016633886629523207,0.00013855449181728345
C01320,0,0.002579028247169953,0.0049456149841986255,0.0023665867370286724
C01321,0,0.003974846321770253,0.007612498225561374,0.0036376519037911205
C01322,0,0.0020886968809439356,0.002278370006889933,0.00018967312594599757
C01323,4,0.13745178421711737,0.14810928231392131,0.010657498096803941
C01324,1,0.5851817944692913,0.8269123417468152,0.24173054727752386
C01325,2,0.03616354575911989,0.0393255920456456,0.0031620462865257076
C01326,2,0.06467286732221585,0.07014627437692093,0.005473407054705087
C01327,0,0.0039808840621538685,0.004341637826143949,0.0003607537639900805
C01328,1,0.7623221451160094,0.860436147814757,0.0981140026987476
C01329,3,0.3853679856545136,0.6798305710686816,0.29446258541416803
C01330,5,0.88549333573498,0.8940336575754559,0.008540321840475928
C01331,2,0.012548750210131064,0.023845115194742892,0.011296364984611828
C01332,3,0.5610973358654338,0.8066054461018386,0.24550811023640484
C01333,0,0.001221092771977099,0.0023445298627719335,0.0011234370907948345
C01334,0,0.0010151506366127988,0.0011074439555806678,9.229331896786906e-05
C01335,0,0.001783506294699431,0.003422605304390165,0.001639099009690734
C01336,3,0.25588072505624915,0.2728164051439204,0.016935680087671268
C01337,5,0.9026851461758681,0.9100734575138048,0.007388311337936604
C01338,3,0.27755102845080143,0.2953516943459024,0.017800665895100987
C01339,0,0.002189867874960858,0.0023887062776103245,0.0001988384026494665
C01340,3,0.2996910860068425,0.451328327002236,0.1516372409953935
C01341,4,0.2717441690275618,0.28932155832023104,0.01757738929266922
C01342,2,0.05081167775563079,0.05518119101480417,0.004369513259173383
C01343,5,0.8945601174958833,0.9422232240606748,0.04766310656479156
C01344,2,0.03531902275617261,0.06574833038394164,0.030429307627769027
C01345,0,0.003278567437121665,0.0035759046992263847,0.0002973372621047198
C01346,4,0.16730062266739085,0.2786001043969094,0.11129948172951856
C01347,4,0.1469515720892485,0.36844469659029144,0.22149312450104294
C01348,1,0.5482416738122489,0.5697126419426142,0.02147096813036531
C01349,2,0.030398917021366045,0.05683903801399194,0.026440120992625896
C01350,3,0.40841954612592063,0.42962219549912195,0.02120264937320132
C01351,0,0.004189687538212165,0.004569276584729875,0.0003795890465177103
C01352,3,0.4599143938943021,0.4816139717699921,0.02169957787568999
C01353,3,0.4184491288171042,0.8832304231889757,0.4647812943718715
C01354,4,0.38732630609826135,0.6816257901744149,0.2942994840761536
C01355,4,0.3336550446922248,0.35329431599139777,0.019639271299172978
C01356,0,0.004206665383277318,0.0045877855495038596,0.00038112016622654163
C01357,4,0.12099170996383034,0.13056614502329805,0.009574435059467715
C01358,2,0.025108007859214593,0.04717012226096551,0.022062114401750915
C01359,4,0.18959261716620557,0.20333985694211978,0.013747239775914216
C01360,3,0.15720742130732707,0.2639204198776828,0.10671299857035571
C01361,0,0.0015733940816420443,0.0017163533987553238,0.00014295931711327944
C01362,0,0.0014093729163951996,0.004756943204788045,0.003347570288392845
C01363,2,0.0318054198342404,0.25668510914645837,0.22487968931221797
C01364,4,0.3089236673312891,0.3278233960290385,0.018899728697749363
C01365,0,0.0011816891520428602,0.001289103929446132,0.00010741477740327187
C01366,0,0.0024015879874077074,0.002619599951744153,0.0002180119643364455
C01367,4,0.28352528831327,0.3015491824036622,0.01802389409039218
C01368,2,0.04057999957647486,0.04411053610161834,0.003530536525143478
C01369,4,0.27322558894538557,0.4194932063114465,0.14626761736606092
C01370,0,0.0016888604653744418,0.0018422917532007871,0.00015343128782634532
C01371,3,0.44845945072572163,0.6098227154850532,0.16136326475933155
C01372,5,0.8499563074012062,0.9158862847506418,0.06592997734943562
C01373,0,0.0010286458104306455,0.0019753768745562434,0.000946731064125598
C01374,3,0.4424101969350149,0.8929410175774004,0.45053082064238553
C01375,0,0.003921218177645539,0.004276588144487746,0.00035536996684220733
C01376,2,0.07587251305753781,0.13630420892391398,0.06043169586637617
C01377,3,0.5730714264440866,0.5730714264440866,0.0
C01378,3,0.558886053130055,0.58023846356418,0.021352410434124947
C01379,0,0.002799281330066338,0.009417056673898815,0.0066177753438324775
C01380,0,0.0012614703462470746,0.004259237925940581,0.0029977675796935064
C01381,0,0.004767097012031429,0.02778537604587354,0.023018279033842112
C01382,3,0.46096903670224293,0.4826739041129673,0.02170486741072436
C01383,1,0.5187282978570505,0.6744567931460295,0.15572849528897892
C01384,0,0.0025079448211957505,0.002735585197854294,0.00022764037665854364
C01385,3,0.5609431582194807,0.7106318726691865,0.14968871444970577
C01386,3,0.36584007215075054,0.38627559089104224,0.020435518740291703
C01387,2,0.07396927860719153,0.08016203094024699,0.006192752333055454
C01388,2,0.03041867620910957,0.03309565430837236,0.002676978099262789
C01389,0,0.0016694394770307205,0.0018211096060081929,0.00015167012897747238
C01390,0,0.003863813038632933,0.004214002534230072,0.00035018949559713916
C01391,0,0.0019939624065191054,0.0067207160806929634,0.004726753674173858
C01392,1,0.6642779852496635,0.7770871130718241,0.11280912782216057
C01393,4,0.30885746729502567,0.6021309860772106,0.29327351878218494
C01394,0,0.0019467586054574527,0.0021235698429688927,0.00017681123751144
C01395,4,0.10892023817723155,0.42173731889095895,0.3128170807137274
C01396,3,0.36415543660124133,0.3845539165679571,0.020398479966715788
C01397,0,0.0018480885103038377,0.002015956295533896,0.00016786778523005842
C01398,3,0.5299092353586169,0.5515387800984094,0.021629544739792506
C01399,0,0.0017502709973618935,0.0019092707007279564,0.00015899970336606282
C01400,0,0.000909298315923461,0.0030727364791572434,0.0021634381632337826
C01401,0,0.004895845180803485,0.005339069652760147,0.000443224471956662
C01402,3,0.6513888433308966,0.6709002620199835,0.0195114186890869
C01403,4,0.19969880341407767,0.5982057475494202,0.3985069441353426
C01404,2,0.02515878745913032,0.0472633581267301,0.022104570667599778
C01405,4,0.23985241748098887,0.37753488138298225,0.13768246390199337
C01406,4,0.138308341946618,0.23578157847004197,0.09747323652342396
C01407,0,0.0012844300992958658,0.0076150661632088746,0.006330636063913009
C01408,2,0.037282777244366315,0.18769528178422937,0.15041250453986305
C01409,3,0.4040562528974516,0.4251951935260078,0.021138940628556202
C01410,5,0.9097137231478533,0.9715283839827644,0.06181466083491116
C01411,3,0.5073594768756738,0.5291045688823418,0.021745092006667965
C01412,2,0.05142195489879257,0.09436768622769738,0.042945731328904814
C01413,2,0.023060331921558635,0.025106511376630905,0.00204617945507227
C01414,1,0.6236537922385206,0.6438688296932039,0.020215037454683338
C01415,4,0.1566654500277819,0.26312541479131807,0.10645996476353617
C01416,0,0.004065290745172183,0.0044336595221806455,0.0003683687770084628
C01417,3,0.5901941083421638,0.7346280783439014,0.14443397000173763
C01418,3,0.34227133088576317,0.500068866574499,0.15779753568873583
C01419,0,0.002728672813265037,0.00523185720452793,0.0025031843912628926
C01420,3,0.45439763854756016,0.7382515273779567,0.2838538888303966
C01421,2,0.03176999488917637,0.10000859859834352,0.06823860370916715
C01422,1,0.38625983234751354,0.5474574110961062,0.1611975787485927
C01423,1,0.4899350752706808,0.4899350752706808,0.0
C01424,3,0.3014432194679515,0.3200972763357682,0.018654056867816682
C01425,0,0.0012076966746535985,0.007162845271079755,0.005955148596426157
C01426,2,0.032048060194442306,0.05983404400132244,0.027785983806880132
C01427,3,0.4785300077806548,0.5002942965318538,0.021764288751198957
C01428,3,0.47147128820533424,0.49321818380977606,0.021746895604441818
C01429,0,0.0020572642643290717,0.002244089434876038,0.00018682517054696614
C01430,5,0.852441866656251,0.910539245047212,0.05809737839096096
C01431,2,0.054179319975760816,0.05882048501118168,0.004641165035420863
C01432,4,0.3184601036110375,0.3376582010390585,0.019198097428021033
C01433,3,0.5003401017134488,0.5221031859831169,0.02176308426966811
C01434,3,0.28645505207188504,0.4355604680579819,0.14910541598609683
C01435,1,0.6924109833339509,0.7106463266556649,0.018235343321713948
C01436,4,0.23894740982098167,0.25514663006491006,0.01619922024392839
C01437,4,0.32276713756151154,0.3420945533010203,0.019327415739508746
C01438,0,0.003343692968193175,0.011234011529946335,0.00789031856175316
C01439,4,0.40911537650365404,0.8051108359816215,0.39599545947796744
C01440,1,0.8862181752432069,0.8947108640416855,0.008492688798478643
C01441,3,0.3055611264976017,0.3243516895391098,0.018790563041508113
C01442,0,0.002326653463476671,0.004462690377070927,0.002136036913594256
C01443,3,0.3127064498670449,0.3317265177783761,0.019020067911331207
C01444,2,0.04512401515261617,0.049029686468040644,0.0039056713154244707
C01445,2,0.026219786756262266,0.04920949712289389,0.02298971036663162
C01446,3,0.26292876172374735,0.2801552957397278,0.017226534015980455
